datetimeUtc,pm25,AQI_pm25,AQI
2024-01-03 16:00:00,23.624936339655484,75.23699058554158,75.23699058554158
2024-01-03 17:00:00,177.60551545772893,227.86132162477642,227.86132162477642
2024-01-03 18:00:00,91.06507901740984,169.3634233071979,169.3634233071979
2024-01-03 19:00:00,188.01141853554776,238.1734778280203,238.1734778280203
2024-01-03 20:00:00,59.34880326066691,152.98726406504403,152.98726406504403
2024-01-03 21:00:00,143.3200119322175,196.3443686478257,196.3443686478257
2024-01-03 22:00:00,13.769759571536088,54.51151154529049,54.51151154529049
2024-01-03 23:00:00,83.23729948998948,165.32168256069005,165.32168256069005
2024-01-04 00:00:00,140.57272330885937,194.92585292027513,194.92585292027513
2024-01-04 01:00:00,25.028297139716077,78.18826437107674,78.18826437107674
2024-01-04 02:00:00,90.71556848000101,169.18295948914698,169.18295948914698
2024-01-04 03:00:00,159.93302272503436,210.34804053832235,210.34804053832235
2024-01-04 04:00:00,18.84690070736747,65.18876114424918,65.18876114424918
2024-01-04 05:00:00,216.77143918563382,266.67439919297044,266.67439919297044
2024-01-04 06:00:00,159.7476392777758,210.16432721221025,210.16432721221025
2024-01-04 07:00:00,249.7927285299513,299.3981994440959,299.3981994440959
2024-01-04 08:00:00,64.00871949789308,155.3933325120839,155.3933325120839
2024-01-04 09:00:00,222.06702852439594,271.92228051967163,271.92228051967163
2024-01-04 10:00:00,21.969356900222753,71.75529991892338,71.75529991892338
2024-01-04 11:00:00,23.942675937564633,75.90519832363378,75.90519832363378
2024-01-04 12:00:00,32.66957540974111,94.25790536812508,94.25790536812508
2024-01-04 13:00:00,36.6757985892697,103.8951824559907,103.8951824559907
2024-01-04 14:00:00,111.88298976871961,180.11239724623036,180.11239724623036
2024-01-04 15:00:00,177.41730154207102,227.67480332998028,227.67480332998028
2024-01-04 16:00:00,44.717486891308475,123.69632450623695,123.69632450623695
2024-01-04 17:00:00,4.9533241080894355,20.63885045037265,20.63885045037265
2024-01-04 18:00:00,73.84319885321509,160.4711985648845,160.4711985648845
2024-01-04 19:00:00,152.96087841565387,203.43870833983718,203.43870833983718
2024-01-04 20:00:00,153.147504399951,203.62365300896045,203.62365300896045
2024-01-04 21:00:00,194.0608511927258,244.16841109189045,244.16841109189045
2024-01-04 22:00:00,144.909170699449,197.16490373311908,197.16490373311908
2024-01-04 23:00:00,148.81053525654153,199.17930692908888,199.17930692908888
2024-01-05 00:00:00,150.74778673399922,201.2455544210803,201.2455544210803
2024-01-05 01:00:00,172.23353479508168,222.53773718431518,222.53773718431518
2024-01-05 02:00:00,193.90613568347288,244.0150894160542,244.0150894160542
2024-01-05 03:00:00,202.09934533612366,252.13448636913157,252.13448636913157
2024-01-05 04:00:00,55.897249481425185,151.20511300937653,151.20511300937653
2024-01-05 05:00:00,151.2672180845238,201.76030620988845,201.76030620988845
2024-01-05 06:00:00,99.80225653488381,173.87471622981354,173.87471622981354
2024-01-05 07:00:00,3.421519245013216,14.256330187555067,14.256330187555067
2024-01-05 08:00:00,61.08000338275216,153.88113978666865,153.88113978666865
2024-01-05 09:00:00,203.1989586060253,253.2241932131782,253.2241932131782
2024-01-05 10:00:00,233.32312778837428,283.0769734839745,283.0769734839745
2024-01-05 11:00:00,152.2538265569142,202.7380263176627,202.7380263176627
2024-01-05 12:00:00,78.41490874138896,162.83172316467923,162.83172316467923
2024-01-05 13:00:00,36.64628377743948,103.8225077936952,103.8225077936952
2024-01-05 14:00:00,234.23677064400295,283.9823853228858,283.9823853228858
2024-01-05 15:00:00,108.94618777518642,178.59602951511206,178.59602951511206
2024-01-05 16:00:00,9.947672564880078,41.448635687000326,41.448635687000326
2024-01-05 17:00:00,201.6008279762069,251.64046015660142,251.64046015660142
2024-01-05 18:00:00,249.00470098335995,298.61727124477113,298.61727124477113
2024-01-05 19:00:00,71.79945513168362,159.4159462745258,159.4159462745258
2024-01-05 20:00:00,23.37400662154951,74.70928431141313,74.70928431141313
2024-01-05 21:00:00,128.63092157583515,188.7599068199781,188.7599068199781
2024-01-05 22:00:00,47.539052565516215,130.64389827689922,130.64389827689922
2024-01-05 23:00:00,34.56894402563118,98.25228571913854,98.25228571913854
2024-01-06 00:00:00,159.18068486362301,209.60248049548227,209.60248049548227
2024-01-06 01:00:00,135.36827520316746,192.23862470974927,192.23862470974927
2024-01-06 02:00:00,68.50031331484757,157.71249054191287,157.71249054191287
2024-01-06 03:00:00,216.36242343437922,266.2690682683037,266.2690682683037
2024-01-06 04:00:00,79.89603211986947,163.59647601552797,163.59647601552797
2024-01-06 05:00:00,183.97287506699132,234.17131763395537,234.17131763395537
2024-01-06 06:00:00,136.5762595347287,192.86234686197793,192.86234686197793
2024-01-06 07:00:00,121.43125614162459,185.04248209630774,185.04248209630774
2024-01-06 08:00:00,47.74860418159141,131.15987964311452,131.15987964311452
2024-01-06 09:00:00,219.2703292250133,269.15077670947267,269.15077670947267
2024-01-06 10:00:00,92.96085745031083,170.34227623883277,170.34227623883277
2024-01-06 11:00:00,247.45848950357427,297.08498959813664,297.08498959813664
2024-01-06 12:00:00,168.69997132481095,219.03600761918202,219.03600761918202
2024-01-06 13:00:00,201.93191692835703,251.96856632539885,251.96856632539885
2024-01-06 14:00:00,126.78422742461944,187.80639772187936,187.80639772187936
2024-01-06 15:00:00,198.45976815135802,248.52769816801245,248.52769816801245
2024-01-06 16:00:00,148.80041696834425,199.17408252317037,199.17408252317037
2024-01-06 17:00:00,195.00398141534941,245.10304464584175,245.10304464584175
2024-01-06 18:00:00,1.4890707333647946,6.204461389019977,6.204461389019977
2024-01-06 19:00:00,38.48079605509025,108.33964857786042,108.33964857786042
2024-01-06 20:00:00,70.97810265562008,158.99185490121585,158.99185490121585
2024-01-06 21:00:00,218.10887037411214,267.99978145182286,267.99978145182286
2024-01-06 22:00:00,198.0379208129639,248.10965125609036,248.10965125609036
2024-01-06 23:00:00,166.41579355453086,216.77240802701257,216.77240802701257
2024-01-07 00:00:00,105.57455381792342,176.85514369945466,176.85514369945466
2024-01-07 01:00:00,59.490907571856546,153.0606372078079,153.0606372078079
2024-01-07 02:00:00,206.35001546664577,256.34686217415344,256.34686217415344
2024-01-07 03:00:00,21.156263405339548,70.04536080951236,70.04536080951236
2024-01-07 04:00:00,48.69898253960636,133.50000725832723,133.50000725832723
2024-01-07 05:00:00,154.98889044968337,205.4484499951817,205.4484499951817
2024-01-07 06:00:00,172.7153225262084,223.01518448543175,223.01518448543175
2024-01-07 07:00:00,214.44886946244458,264.37275352134145,264.37275352134145
2024-01-07 08:00:00,181.45442850013606,231.6755597749096,231.6755597749096
2024-01-07 09:00:00,47.70564315666132,131.0540962148947,131.0540962148947
2024-01-07 10:00:00,222.70737538358878,272.5568584882411,272.5568584882411
2024-01-07 11:00:00,231.41489453185517,281.18593151805464,281.18593151805464
2024-01-07 12:00:00,40.938776762778126,114.39196288322252,114.39196288322252
2024-01-07 13:00:00,7.358377892507123,30.659907885446348,30.659907885446348
2024-01-07 14:00:00,161.14718032488216,211.55125978141476,211.55125978141476
2024-01-07 15:00:00,24.605259777941924,77.29861498365469,77.29861498365469
2024-01-07 16:00:00,15.235207830452763,57.593355523269764,57.593355523269764
2024-01-07 17:00:00,225.0144699090057,274.84316837829397,274.84316837829397
2024-01-07 18:00:00,180.64900574797076,230.87739308357462,230.87739308357462
2024-01-07 19:00:00,147.93131972280253,198.72533895065675,198.72533895065675
2024-01-07 20:00:00,226.7360096803659,276.54919878234455,276.54919878234455
2024-01-07 21:00:00,197.1112885515189,247.19136703303673,247.19136703303673
2024-01-07 22:00:00,94.94281207343205,171.36562477974888,171.36562477974888
2024-01-07 23:00:00,186.9509031208919,237.12251660628925,237.12251660628925
2024-01-08 00:00:00,201.0288154221552,251.07360086880243,251.07360086880243
2024-01-08 01:00:00,145.20554598995335,197.31793207068193,197.31793207068193
2024-01-08 02:00:00,240.61657599805707,290.30471495302953,290.30471495302953
2024-01-08 03:00:00,149.05243311147746,199.30420676988825,199.30420676988825
2024-01-08 04:00:00,4.380184976557677,18.25077073565699,18.25077073565699
2024-01-08 05:00:00,187.74545412788734,237.90990949610458,237.90990949610458
2024-01-08 06:00:00,31.296497081707646,91.37031575123069,91.37031575123069
2024-01-08 07:00:00,157.55000779952834,207.98649421574882,207.98649421574882
2024-01-08 08:00:00,9.217181856059492,38.404924400247886,38.404924400247886
2024-01-08 09:00:00,229.8055113884798,279.5910473219169,279.5910473219169
2024-01-08 10:00:00,9.69233236707112,40.38471819612967,40.38471819612967
2024-01-08 11:00:00,130.80095088288033,189.88036452329965,189.88036452329965
2024-01-08 12:00:00,77.33949565898621,162.2764519208675,162.2764519208675
2024-01-08 13:00:00,145.80581115911482,197.62786877551767,197.62786877551767
2024-01-08 14:00:00,84.91471145358676,166.18778568204164,166.18778568204164
2024-01-08 15:00:00,211.5261715509361,261.4763862216484,261.4763862216484
2024-01-08 16:00:00,237.10620973375435,286.82597361002684,286.82597361002684
2024-01-08 17:00:00,50.75964063001634,138.57398949099502,138.57398949099502
2024-01-08 18:00:00,157.5918675864092,208.02797688743254,208.02797688743254
2024-01-08 19:00:00,11.874692492208293,49.47788538420122,49.47788538420122
2024-01-08 20:00:00,169.4287287998754,219.75819971158822,219.75819971158822
2024-01-08 21:00:00,189.13446122254672,239.2864030133346,239.2864030133346
2024-01-08 22:00:00,108.31754467349548,178.27144034774793,178.27144034774793
2024-01-08 23:00:00,128.90347556509727,188.90063543403335,188.90063543403335
2024-01-09 00:00:00,190.66338154949892,240.80154928328722,240.80154928328722
2024-01-09 01:00:00,175.68933424151123,225.9624033023985,225.9624033023985
2024-01-09 02:00:00,111.77005209422249,180.05408379996737,180.05408379996737
2024-01-09 03:00:00,23.456304133899124,74.88235633309259,74.88235633309259
2024-01-09 04:00:00,29.629670334204828,87.8649719474694,87.8649719474694
2024-01-09 05:00:00,83.5792547211557,165.49824532493815,165.49824532493815
2024-01-09 06:00:00,93.02733804851864,170.3766023643563,170.3766023643563
2024-01-09 07:00:00,76.14142953911174,161.65785086845602,161.65785086845602
2024-01-09 08:00:00,38.229437362428925,107.72072516376971,107.72072516376971
2024-01-09 09:00:00,170.61124333626853,220.93006096386972,220.93006096386972
2024-01-09 10:00:00,192.7552166692026,242.87453904155214,242.87453904155214
2024-01-09 11:00:00,48.156295575777996,132.16374287503126,132.16374287503126
2024-01-09 12:00:00,143.51629059660507,196.44571379592887,196.44571379592887
2024-01-09 13:00:00,16.782522424128395,60.84736475460478,60.84736475460478
2024-01-09 14:00:00,92.82379585897577,170.27150681864924,170.27150681864924
2024-01-09 15:00:00,236.71493391904406,286.43822280265624,286.43822280265624
2024-01-09 16:00:00,204.89142604323038,254.90141319599408,254.90141319599408
2024-01-09 17:00:00,169.80806207273244,220.13411556757268,220.13411556757268
2024-01-09 18:00:00,138.64401578137327,193.92999761103573,193.92999761103573
2024-01-09 19:00:00,136.37017868241264,192.75594052095067,192.75594052095067
2024-01-09 20:00:00,55.05380165949575,149.14755182488904,149.14755182488904
2024-01-09 21:00:00,195.53979607653378,245.63403214791634,245.63403214791634
2024-01-09 22:00:00,162.4287345808566,212.82126850355158,212.82126850355158
2024-01-09 23:00:00,13.315598933360207,53.55640977401932,53.55640977401932
2024-01-10 00:00:00,157.29730771605168,207.73607070960077,207.73607070960077
2024-01-10 01:00:00,156.59017390355194,207.0353074719884,207.0353074719884
2024-01-10 02:00:00,137.06515459620738,193.11477950699856,193.11477950699856
2024-01-10 03:00:00,227.7176148113058,277.52196062381654,277.52196062381654
2024-01-10 04:00:00,85.44066736053324,166.45935406392127,166.45935406392127
2024-01-10 05:00:00,143.00976093800824,196.18417582679035,196.18417582679035
2024-01-10 06:00:00,211.35880157427565,261.31052408261553,261.31052408261553
2024-01-10 07:00:00,210.0266502468268,259.990374118477,259.990374118477
2024-01-10 08:00:00,68.17161190727991,157.54277116392745,157.54277116392745
2024-01-10 09:00:00,141.63719764595086,195.47547612910003,195.47547612910003
2024-01-10 10:00:00,107.07882332126233,177.6318476579753,177.6318476579753
2024-01-10 11:00:00,60.23241774306084,153.44350336575323,153.44350336575323
2024-01-10 12:00:00,131.3485109652716,190.1630878535122,190.1630878535122
2024-01-10 13:00:00,233.24523033801634,282.99977781244866,282.99977781244866
2024-01-10 14:00:00,190.80900366285456,240.94585948571174,240.94585948571174
2024-01-10 15:00:00,85.40769391577594,166.44232878686006,166.44232878686006
2024-01-10 16:00:00,70.42108133825303,158.704246423334,158.704246423334
2024-01-10 17:00:00,163.27589403227608,213.66079588784118,213.66079588784118
2024-01-10 18:00:00,140.95198672490008,195.1216791308757,195.1216791308757
2024-01-10 19:00:00,151.2769390566885,201.76993960572733,201.76993960572733
2024-01-10 20:00:00,111.27271995975441,179.79729481589004,179.79729481589004
2024-01-10 21:00:00,172.23832033351871,222.54247960979333,222.54247960979333
2024-01-10 22:00:00,142.71871001850513,196.03389663758432,196.03389663758432
2024-01-10 23:00:00,1.2455244866146076,5.189685360894199,5.189685360894199
2024-01-11 00:00:00,120.3819116957481,184.50067094933252,184.50067094933252
2024-01-11 01:00:00,209.52454302145702,259.4927903816241,259.4927903816241
2024-01-11 02:00:00,77.7820118796534,162.50493764070617,162.50493764070617
2024-01-11 03:00:00,166.9504208115273,217.30221882223427,217.30221882223427
2024-01-11 04:00:00,133.4285355264587,191.2370731380029,191.2370731380029
2024-01-11 05:00:00,72.25881731463743,159.65313012030805,159.65313012030805
2024-01-11 06:00:00,152.34075150961283,202.82416816267937,202.82416816267937
2024-01-11 07:00:00,192.39888197257545,242.5214145674171,242.5214145674171
2024-01-11 08:00:00,74.4685535087729,160.79408979905028,160.79408979905028
2024-01-11 09:00:00,28.109756811337398,84.66858728564517,84.66858728564517
2024-01-11 10:00:00,183.3094156910831,233.51383536954182,233.51383536954182
2024-01-11 11:00:00,197.98484353936334,248.05705215612582,248.05705215612582
2024-01-11 12:00:00,248.83079180053045,298.44492881133647,298.44492881133647
2024-01-11 13:00:00,168.15391010303483,218.49486586787236,218.49486586787236
2024-01-11 14:00:00,74.80624642311557,160.9684517885423,160.9684517885423
2024-01-11 15:00:00,110.87826357533015,179.59362397461726,179.59362397461726
2024-01-11 16:00:00,102.997715382038,175.52463702549906,175.52463702549906
2024-01-11 17:00:00,129.46025019033962,189.1881165366348,189.1881165366348
2024-01-11 18:00:00,3.9973868580790715,16.655778575329464,16.655778575329464
2024-01-11 19:00:00,205.45834863341807,255.46322837545935,255.46322837545935
2024-01-11 20:00:00,170.10164328174892,220.42505190083227,220.42505190083227
2024-01-11 21:00:00,160.77430879064713,211.18174745019084,211.18174745019084
2024-01-11 22:00:00,49.474011558054144,135.40837016807302,135.40837016807302
2024-01-11 23:00:00,238.39824549947664,288.1063694138958,288.1063694138958
2024-01-12 00:00:00,4.0163237993279255,16.734682497199692,16.734682497199692
2024-01-12 01:00:00,47.680520297153166,130.99223590756307,130.99223590756307
2024-01-12 02:00:00,131.95295256372103,190.47518098653669,190.47518098653669
2024-01-12 03:00:00,78.57482788444725,162.91429469270722,162.91429469270722
2024-01-12 04:00:00,183.68506205203772,233.8860975290464,233.8860975290464
2024-01-12 05:00:00,148.9586735010425,199.2557955906331,199.2557955906331
2024-01-12 06:00:00,196.42323478067868,246.50951194481672,246.50951194481672
2024-01-12 07:00:00,230.11328537817013,279.8960485729614,279.8960485729614
2024-01-12 08:00:00,58.69642065309436,152.65041740781479,152.65041740781479
2024-01-12 09:00:00,45.278257751852514,125.0771170774258,125.0771170774258
2024-01-12 10:00:00,11.475140872363843,47.81308696818268,47.81308696818268
2024-01-12 11:00:00,95.80084271537551,171.8086542998251,171.8086542998251
2024-01-12 12:00:00,160.34985108366388,210.76111368651377,210.76111368651377
2024-01-12 13:00:00,54.97326660406035,148.94924942708326,148.94924942708326
2024-01-12 14:00:00,104.48790155073482,176.29406929384623,176.29406929384623
2024-01-12 15:00:00,201.65127482163717,251.69045252594674,251.69045252594674
2024-01-12 16:00:00,74.23812352298334,160.67511119732544,160.67511119732544
2024-01-12 17:00:00,80.28741684667392,163.79856085866197,163.79856085866197
2024-01-12 18:00:00,233.8297152138179,283.5789970587385,283.5789970587385
2024-01-12 19:00:00,109.26166898718517,178.7589228700956,178.7589228700956
2024-01-12 20:00:00,108.16742149237196,178.1939267979581,178.1939267979581
2024-01-12 21:00:00,212.17250847659565,262.11690029212184,262.11690029212184
2024-01-12 22:00:00,93.46269218010636,170.60139006138263,170.60139006138263
2024-01-12 23:00:00,14.721220482142055,56.512437923818055,56.512437923818055
2024-01-13 00:00:00,87.46973821084322,167.50703026692642,167.50703026692642
2024-01-13 01:00:00,158.53460578792118,208.96222195199397,208.96222195199397
2024-01-13 02:00:00,215.71250754345374,265.6250074754947,265.6250074754947
2024-01-13 03:00:00,0.9262464217545674,3.859360090644031,3.859360090644031
2024-01-13 04:00:00,93.57377002987232,170.65874321879605,170.65874321879605
2024-01-13 05:00:00,50.10588405834096,136.96423712857825,136.96423712857825
2024-01-13 06:00:00,247.19459537940813,296.8234728985126,296.8234728985126
2024-01-13 07:00:00,126.3243790277317,187.56896282780667,187.56896282780667
2024-01-13 08:00:00,197.0282771440384,247.1091034760741,247.1091034760741
2024-01-13 09:00:00,19.82657402152904,67.24901832853747,67.24901832853747
2024-01-13 10:00:00,245.24608056229064,294.8925122689367,294.8925122689367
2024-01-13 11:00:00,42.761648546321084,118.8804411442077,118.8804411442077
2024-01-13 12:00:00,248.47199256355395,298.0893619999183,298.0893619999183
2024-01-13 13:00:00,116.69514939396497,182.5970739758091,182.5970739758091
2024-01-13 14:00:00,29.642658741807825,87.89228662440273,87.89228662440273
2024-01-13 15:00:00,59.57119426340979,153.10209187467945,153.10209187467945
2024-01-13 16:00:00,201.8556759680286,251.8930122205689,251.8930122205689
2024-01-13 17:00:00,181.6391045948484,231.85857212102093,231.85857212102093
2024-01-13 18:00:00,209.45539643143042,259.42426673384995,259.42426673384995
2024-01-13 19:00:00,203.62278163689075,253.64419801854038,253.64419801854038
2024-01-13 20:00:00,134.93544776467607,192.0151416277042,192.0151416277042
2024-01-13 21:00:00,4.908446271090938,20.451859462878907,20.451859462878907
2024-01-13 22:00:00,75.899394325536,161.5328801048605,161.5328801048605
2024-01-13 23:00:00,231.23228851629673,281.0049706017355,281.0049706017355
2024-01-14 00:00:00,92.60852099368552,170.16035330548567,170.16035330548567
2024-01-14 01:00:00,89.32054864391614,168.4626647371116,168.4626647371116
2024-01-14 02:00:00,210.05783628319242,260.02127919956007,260.02127919956007
2024-01-14 03:00:00,168.04493218628875,218.38686973416003,218.38686973416003
2024-01-14 04:00:00,231.86263370541104,281.62963700536227,281.62963700536227
2024-01-14 05:00:00,142.4211446553189,195.88025382624474,195.88025382624474
2024-01-14 06:00:00,42.394347845338245,117.97603238299368,117.97603238299368
2024-01-14 07:00:00,80.98695895362837,164.1597575208408,164.1597575208408
2024-01-14 08:00:00,129.5615058638154,189.2403981804737,189.2403981804737
2024-01-14 09:00:00,145.8534999489184,197.65249207056905,197.65249207056905
2024-01-14 10:00:00,236.37738768320088,286.1037175238928,286.1037175238928
2024-01-14 11:00:00,96.70492224184667,172.2754603777712,172.2754603777712
2024-01-14 12:00:00,75.2645200431011,161.20507357336095,161.20507357336095
2024-01-14 13:00:00,77.45603192767994,162.33662344000334,162.33662344000334
2024-01-14 14:00:00,222.74598711393497,272.59512236516076,272.59512236516076
2024-01-14 15:00:00,213.36161679754332,263.2952959254934,263.2952959254934
2024-01-14 16:00:00,2.07783414036658,8.657642251527417,8.657642251527417
2024-01-14 17:00:00,109.20336671371652,178.72881948337312,178.72881948337312
2024-01-14 18:00:00,138.8688496584867,194.04608675727977,194.04608675727977
2024-01-14 19:00:00,195.4697296159101,245.56459691666765,245.56459691666765
2024-01-14 20:00:00,18.060033598130936,63.5339762364127,63.5339762364127
2024-01-14 21:00:00,148.65894638076787,199.10103659280955,199.10103659280955
2024-01-14 22:00:00,76.02079825996263,161.59556496036006,161.59556496036006
2024-01-14 23:00:00,216.15684896062618,266.0653458168367,266.0653458168367
2024-01-15 00:00:00,193.93049677151436,244.03923103483405,244.03923103483405
2024-01-15 01:00:00,64.80410614506285,155.80401687152877,155.80401687152877
2024-01-15 02:00:00,70.26784718422854,158.62512657562908,158.62512657562908
2024-01-15 03:00:00,209.5766319700891,259.5444100604486,259.5444100604486
2024-01-15 04:00:00,205.40755324771177,255.4128906058405,255.4128906058405
2024-01-15 05:00:00,2.0625343375252903,8.593893073022043,8.593893073022043
2024-01-15 06:00:00,18.809189628348875,65.10945458322296,65.10945458322296
2024-01-15 07:00:00,52.9115976670633,143.872778175181,143.872778175181
2024-01-15 08:00:00,83.42296769844349,165.41754918043972,165.41754918043972
2024-01-15 09:00:00,176.06131306563324,226.33103096594286,226.33103096594286
2024-01-15 10:00:00,79.3747958948636,163.3273445610992,163.3273445610992
2024-01-15 11:00:00,42.01247670310851,117.03574665589534,117.03574665589534
2024-01-15 12:00:00,221.21070371244355,271.07367034566477,271.07367034566477
2024-01-15 13:00:00,64.08665441031083,155.43357287782118,155.43357287782118
2024-01-15 14:00:00,95.85372891944816,171.83596119128515,171.83596119128515
2024-01-15 15:00:00,192.97585237206852,243.0931870353832,243.0931870353832
2024-01-15 16:00:00,130.35878981171382,189.6520621788617,189.6520621788617
2024-01-15 17:00:00,174.64004045021792,224.92256260832406,224.92256260832406
2024-01-15 18:00:00,223.88629520052925,273.72515740592985,273.72515740592985
2024-01-15 19:00:00,18.47924313472335,64.41557569104911,64.41557569104911
2024-01-15 20:00:00,190.3692809234358,240.51009821241388,240.51009821241388
2024-01-15 21:00:00,13.150927239830356,53.21010449578058,53.21010449578058
2024-01-15 22:00:00,67.38413673034354,157.13617175750088,157.13617175750088
2024-01-15 23:00:00,132.87151624678302,190.94946571224835,190.94946571224835
2024-01-16 00:00:00,215.83156592054877,265.7429932545979,265.7429932545979
2024-01-16 01:00:00,186.11137325690882,236.29055007441414,236.29055007441414
2024-01-16 02:00:00,205.37607820966738,255.3816991266974,255.3816991266974
2024-01-16 03:00:00,129.06002709045083,188.98146814996934,188.98146814996934
2024-01-16 04:00:00,27.772971193181533,83.96032568523155,83.96032568523155
2024-01-16 05:00:00,105.84001715505306,176.99221117594942,176.99221117594942
2024-01-16 06:00:00,28.232966015949103,84.92769677173845,84.92769677173845
2024-01-16 07:00:00,74.00576012952759,160.55513431345472,160.55513431345472
2024-01-16 08:00:00,198.2103578240447,248.28053478058484,248.28053478058484
2024-01-16 09:00:00,144.24551573622335,196.82223678688035,196.82223678688035
2024-01-16 10:00:00,127.58546379332267,188.22010248548798,188.22010248548798
2024-01-16 11:00:00,14.955527962502963,57.00518756062855,57.00518756062855
2024-01-16 12:00:00,231.0192976530516,280.7938985750962,280.7938985750962
2024-01-16 13:00:00,52.73688869642598,143.44259025753132,143.44259025753132
2024-01-16 14:00:00,106.25928376997979,177.2086923575238,177.2086923575238
2024-01-16 15:00:00,180.00855785337203,230.24271498982813,230.24271498982813
2024-01-16 16:00:00,172.1490414850907,222.4540050753151,222.4540050753151
